,theta_1,theta_2,theta_3,theta_4,theta_5,p_x,p_y,p_z,Roll,Pich,Yaw
928,20,24,48,12,0,47.4491147948545,17.2700654276071,6.25758956528033,3.141592653589793,-1.361356816555577,0.3490658503988657
929,20,24,72,36,0,43.3149678159418,15.7653589832014,0.20224228205164,3.141592653589793,-1.361356816555577,0.3490658503988657
930,20,24,72,48,0,43.6845895060062,15.899890276324,3.94465271677131,0.0,-1.5707963267948966,-2.7925268031909267
931,20,24,72,60,0,43.3149678159418,15.7653589832014,7.68706315149097,0.0,-1.361356816555577,-2.792526803190928
932,20,24,84,60,0,40.8238354166058,14.8586609402269,1.73280230724451,3.141592653589793,-1.5707963267948963,0.3490658503988652
933,20,24,96,72,0,37.593459637141,13.6829003110072,0.202242282051636,3.141592653589793,-1.5707963267948963,0.3490658503988652
934,20,36,12,0,0,44.5883607054541,16.2288360915101,35.2226536919933,0.0,-1.151917306316258,-2.792526803190926
935,20,36,24,0,0,46.7737823628455,17.0242645241213,28.0649554107038,0.0,-1.361356816555577,-2.792526803190928
936,20,36,24,12,0,45.6810715341498,16.6265503078157,31.6438045513486,0.0,-1.151917306316258,-2.792526803190926
937,20,36,36,0,0,47.5130257429743,17.2933271103665,20.5801345412645,3.141592653589793,-1.5707963267948966,0.3490658503988666
938,20,36,36,12,0,47.1434040529099,17.1587958172439,24.3225449759842,0.0,-1.361356816555577,-2.792526803190928
939,20,36,48,0,0,46.7737823628455,17.0242645241213,13.0953136718252,3.141592653589793,-1.361356816555577,0.3490658503988657
940,20,36,48,12,0,47.1434040529099,17.1587958172439,16.8377241065448,3.141592653589793,-1.5707963267948966,0.3490658503988659
941,20,36,60,0,0,44.5883607054541,16.2288360915101,5.93761539053571,3.141592653589793,-1.1519173063162578,0.3490658503988672
942,20,36,60,12,0,45.6810715341498,16.6265503078157,9.51646453118045,3.141592653589793,-1.361356816555577,0.3490658503988657
943,20,36,72,12,0,42.8203174447495,15.5853209717186,2.6787404246356,3.141592653589793,-1.1519173063162578,0.3490658503988672
944,20,36,72,36,0,44.2826499635095,16.1175664811468,10.0,3.141592653589793,-1.5707963267948966,0.3490658503988666
945,20,36,72,48,0,43.9130282734451,15.9830351880242,13.7424104347197,0.0,-1.361356816555577,-2.7925268031909276
