,theta_1,theta_2,theta_3,theta_4,theta_5,p_x,p_y,p_z,Roll,Pich,Yaw
2952,55,84,84,48,0,18.3119228722456,26.1521361496128,41.278000975222,0.0,-0.7330382858376185,-2.1816615649929125
2953,55,84,84,60,0,16.5657549237279,23.6583498745003,43.4898513847488,0.0,-0.5235987755982991,-2.181661564992912
2954,55,84,96,0,0,21.2767180842016,30.3863025219664,20.4165732471896,3.141592653589793,-1.3613568165555774,0.9599310885968799
2955,55,84,96,12,0,21.5023304675444,30.7085103975338,24.1589836819092,3.141592653589793,-1.5707963267948966,0.9599310885968811
2956,55,84,96,36,0,20.6097412779335,29.4337609255514,31.4802432572737,0.0,-1.1519173063162573,-2.181661564992912
2957,55,84,96,60,0,18.0863104889027,25.8299282740454,37.5355905405023,0.0,-0.7330382858376185,-2.1816615649929125
2958,55,84,108,0,0,19.9427644716654,28.4812193291365,13.2588749659001,3.141592653589793,-1.1519173063162573,0.9599310885968814
2959,55,84,108,12,0,20.6097412779335,29.4337609255514,16.8377241065449,3.141592653589793,-1.3613568165555774,0.9599310885968799
2960,55,84,120,0,0,17.7843821871662,25.3987299717414,6.74112503409989,3.141592653589793,-0.9424777960769386,0.9599310885968815
2961,55,84,120,12,0,18.8635733294158,26.9399746504389,10.0,3.141592653589793,-1.1519173063162573,0.9599310885968814
2962,55,84,120,108,0,12.6221942600068,18.0263615731405,34.4402768686772,0.0,-0.3141592653589788,-2.181661564992912
2963,55,84,120,120,0,10.5109778069575,15.011232003917,35.2226536919933,0.0,-0.10471975511966032,-2.1816615649929116
2964,55,96,0,120,0,-10.5109778069575,-15.011232003917,35.2226536919933,3.141592653589793,0.9424777960769386,0.9599310885968815
2965,55,96,12,72,0,-9.43178666470792,-13.4699873252195,53.1240478086222,0.0,1.1519173063162573,-2.181661564992912
2966,55,96,12,84,0,-10.098763470976,-14.4225289216345,49.5451986679775,0.0,1.3613568165555774,-2.1816615649929134
2967,55,96,12,120,0,-9.43178666470792,-13.4699873252195,38.4815286578934,3.141592653589793,1.1519173063162573,0.9599310885968814
2968,55,96,36,0,0,9.24518471206921,13.2034921185043,59.0783086528687,0.0,-0.5235987755982987,-2.1816615649929116
2969,55,96,48,0,0,12.7375206091046,18.1910646687294,54.6546078338151,0.0,-0.7330382858376185,-2.1816615649929125
2970,55,96,48,12,0,10.9913526605869,15.6972783936168,56.8664582433419,0.0,-0.5235987755982987,-2.1816615649929116
2971,55,96,60,0,0,15.625999902667,22.3162406143463,49.061663199158,0.0,-0.9424777960769379,-2.1816615649929116
2972,55,96,60,12,0,14.1817602558858,20.2536526415378,51.8581355164865,0.0,-0.733038285837618,-2.1816615649929116
2973,55,96,72,0,0,17.7843821871662,25.3987299717414,42.5439132673577,0.0,-1.1519173063162573,-2.181661564992912
2974,55,96,72,12,0,16.7051910449166,23.8574852930439,45.8027882332578,0.0,-0.9424777960769379,-2.1816615649929116
2975,55,96,72,36,0,13.5147834496177,19.3011110451229,50.8111109601132,0.0,-0.5235987755982987,-2.1816615649929116
