theta_1,theta_2,theta_3,theta_4
30,72,120,12
10,120,96,36
15,120,12,96
115,84,84,60
65,12,60,48
55,96,84,60
60,96,72,12
110,120,24,96
45,120,72,108
95,72,120,12
35,72,36,12
105,60,72,36
45,120,96,0
10,72,48,12
25,120,60,108
95,120,0,0
60,84,84,48
45,108,108,12
100,120,12,72
10,120,48,96
20,72,96,60
95,96,96,12
30,120,24,72
55,120,72,108
105,60,96,0
85,72,72,12
40,24,36,12
10,36,36,0
110,36,72,60
25,120,120,0
35,48,60,12
105,72,24,12
20,60,108,12
35,96,84,36
0,48,48,12
0,84,96,12
100,48,72,36
25,36,12,0
20,48,36,0
20,84,108,0
25,24,48,0
95,48,60,12
40,120,48,108
15,60,84,60
105,96,24,84
60,12,12,0
10,96,108,12
100,84,60,0
120,120,96,12
15,96,12,84
120,48,48,12
95,120,60,72
105,48,60,12
95,36,72,36
5,96,120,108
120,108,72,36
80,108,108,0
20,120,60,108
65,120,36,108
60,120,48,96
0,108,24,72
120,108,24,72
40,96,60,0
50,96,120,12
95,0,12,0
115,12,12,0
25,120,108,0
60,84,60,12
100,120,60,84
75,24,36,12
30,120,72,120
60,24,12,0
100,96,72,12
120,12,24,0
0,96,96,12
70,108,72,12
105,24,72,36
35,72,12,0
45,84,72,60
110,72,72,12
70,36,48,12
85,96,12,72
110,72,12,0
75,84,84,0
35,36,84,48
60,120,84,12
75,60,96,0
95,60,96,0
10,24,72,36
85,72,72,36
50,48,108,36
20,12,24,0
45,120,108,60
120,120,96,48
20,60,36,12
45,108,84,36
30,36,12,0
95,84,96,60
40,84,24,12
25,120,120,48
115,96,96,60
120,84,36,84
5,120,12,36
55,72,96,36
90,96,84,12
10,12,60,48
115,120,0,24
65,108,12,48
115,12,24,0
75,120,60,96
105,120,72,120
15,48,84,36
30,108,12,60
85,72,84,60
10,48,72,60
25,84,72,12
110,120,36,84
100,60,84,48
35,120,24,12
35,96,120,120
65,36,48,0
55,96,60,0
60,72,36,12
100,36,72,12
15,84,72,12
80,120,48,120
75,120,0,72
5,120,24,84
65,84,36,12
30,120,12,96
115,72,120,0
40,72,120,0
105,120,0,120
70,84,96,0
65,96,120,12
80,72,108,0
40,108,36,96
10,72,84,0
95,108,84,60
40,60,84,36
50,84,96,36
90,36,72,60
85,60,48,0
45,72,48,12
120,72,60,12
50,120,120,72
70,96,12,72
85,108,120,12
115,120,60,108
80,60,12,0
95,108,24,72
120,120,60,12
90,60,96,36
5,12,24,12
25,120,12,108
115,108,24,72
45,120,60,120
95,84,24,12
115,60,72,36
115,36,24,12
115,108,36,84
70,120,12,12
0,60,96,36
120,120,12,96
40,36,48,0
35,12,12,0
5,72,48,12
65,96,0,120
0,12,24,12
85,24,84,60
25,84,84,0
35,72,72,48
10,84,84,12
30,72,96,0
20,36,36,0
85,24,48,12
0,60,24,12
65,120,120,48
75,108,12,60
100,72,120,120
100,84,72,36
10,108,96,36
45,48,72,0
105,108,12,84
40,72,108,12
65,120,72,120
105,120,60,84
75,72,84,60
50,84,84,60
115,96,108,12
45,108,36,84
60,120,36,84
20,84,60,0
100,48,48,12
80,108,84,60
20,60,84,0
15,48,24,12
20,108,12,60
30,96,120,120
115,60,24,0
50,120,24,84
0,120,12,0
10,108,12,96
45,120,108,48
105,120,48,72
95,36,84,48
60,120,12,36
70,108,12,96
120,120,12,108
105,84,72,36
115,72,72,0
80,60,96,36
5,84,12,0
105,60,72,0
70,48,84,36
15,72,24,12
25,60,96,36
5,84,72,60
25,24,36,0
70,72,120,0
120,120,72,96
65,72,120,12
75,84,120,0
70,96,96,12
50,12,24,12
65,12,24,0
65,108,72,36
110,120,0,36
120,36,72,60
115,84,96,36
120,108,120,0
90,84,72,36
100,60,72,36
65,120,96,48
45,96,96,60
20,120,24,12
100,120,12,108
10,108,12,48
5,108,48,0
120,96,24,0
75,120,96,48
25,120,12,120
10,36,60,12
30,120,0,48
5,120,12,12
25,84,84,60
25,72,24,0
120,120,120,72
70,96,72,48
35,84,24,0
70,84,36,0
75,72,60,12
110,108,12,84
110,120,24,120
50,24,96,72
5,108,108,0
15,120,96,36
40,120,72,0
115,60,48,0
50,48,60,0
0,72,36,12
100,108,36,84
0,24,96,72
30,48,84,36
55,48,60,12
55,60,84,0
85,120,60,108
0,48,12,0
80,36,72,36
0,36,72,48
95,108,60,12
95,72,96,36
0,108,0,120
35,108,36,84
85,36,96,60
55,84,120,120
90,36,24,12
15,48,72,60
45,120,84,0
105,12,60,48
40,96,24,84
25,60,36,12
60,36,72,48
70,120,36,108
5,120,36,120
115,96,60,12
100,120,48,60
65,120,96,12
55,96,0,120
55,120,108,12
85,48,96,60
30,108,96,60
30,120,60,108
20,24,36,12
30,120,36,108
100,72,120,0
110,60,48,12
60,96,60,12
30,108,84,36
75,96,60,12
10,72,72,0
115,48,84,12
95,120,108,12
15,108,108,0
70,120,36,72
5,96,48,0
95,24,84,60
90,24,24,0
105,96,12,72
70,120,120,0
35,108,48,0
85,48,84,36
60,120,12,0
85,72,72,48
90,120,36,108
50,84,60,12
25,120,60,72
50,60,72,0
120,108,72,48
75,36,72,12
30,96,72,48
105,72,72,12
50,84,120,120
95,72,72,48
105,84,120,120
15,72,72,48
45,120,12,60
35,24,24,0
60,108,84,0
120,84,84,12
75,108,72,36
40,120,48,96
110,12,24,0
55,96,84,48
115,60,36,12
105,24,96,72
85,108,84,36
20,108,48,96
40,72,96,36
5,108,72,0
120,96,24,84
40,108,12,108
95,120,36,48
80,120,72,96
45,96,48,0
65,72,96,12
65,96,96,36
75,120,72,96
100,48,84,0
30,36,72,36
30,120,12,36
15,24,84,60
70,72,96,12
80,60,96,60
80,120,0,72
20,24,96,72
65,48,12,0
5,120,12,120
10,24,84,60
30,36,48,0
75,96,108,0
35,36,24,12
20,108,108,12
0,12,60,48
15,84,72,0
110,120,48,72
115,24,24,12
10,120,108,60
95,84,84,0
35,120,24,72
90,96,96,12
15,108,12,48
55,84,84,48
50,120,60,84
25,96,36,12
0,96,120,12
55,120,36,72
10,72,12,0
100,84,36,0
95,48,24,0
50,48,84,60
20,72,108,0
45,120,0,108
120,84,24,84
25,48,48,12
30,120,48,48
90,60,60,0
120,108,84,48
80,60,72,60
30,60,84,0
40,108,108,12
70,84,0,120
5,60,84,36
15,72,48,0
45,60,48,0
30,120,12,72
50,96,12,72
40,120,72,108
120,120,96,108
65,60,24,0
15,36,24,0
120,72,96,60
0,120,120,0
0,120,72,12
10,12,24,0
85,120,0,0
20,48,48,12
110,12,12,0
95,120,36,120
100,120,120,60
100,108,84,12
90,36,96,60
10,12,36,12
50,72,108,0
60,120,12,108
95,60,60,12
100,120,0,36
100,108,48,0
5,60,60,0
115,72,84,48
80,120,84,0
65,60,96,60
90,120,120,72
55,108,120,0
75,120,120,48
10,60,84,60
65,84,24,12
100,120,0,60
40,72,48,0
55,120,120,48
25,12,24,12
120,84,0,120
100,120,0,72
30,120,48,108
15,24,72,36
5,96,96,12
25,48,72,36
60,108,12,60
80,60,24,12
65,120,12,120
25,120,0,12
85,60,84,12
55,24,24,0
120,120,0,120
20,84,120,108
35,120,60,120
45,72,96,0
90,84,84,36
45,36,96,60
50,60,24,12
10,96,72,48
15,120,72,96
0,108,12,60
30,84,96,60
20,96,84,36
15,48,84,0
65,24,36,12
45,108,0,120
90,60,108,12
120,72,120,0
55,108,84,12
25,120,24,96
80,120,96,12
80,84,96,12
120,120,84,84
20,60,72,36
120,84,60,12
35,108,12,72
60,12,36,12
65,120,0,96
65,84,120,0
75,120,72,12
25,84,72,36
10,120,12,60
5,72,120,0
115,84,84,0
40,72,120,120
0,120,36,120
15,120,24,120
110,108,12,96
65,120,48,120
40,120,24,120
80,36,72,60
75,84,48,12
60,36,24,0
35,72,84,0
100,84,24,0
60,120,48,120
15,120,120,12
110,120,12,96
25,60,36,0
110,72,96,60
75,48,72,0
35,60,48,0
25,84,108,0
115,60,96,36
30,72,120,0
15,36,72,12
65,84,72,48
45,84,84,0
45,84,120,108
5,72,120,12
5,120,48,108
15,120,0,48
10,120,12,108
45,12,12,0
45,96,12,72
110,36,48,0
110,72,84,12
60,120,48,84
0,96,24,84
85,60,108,12
80,36,60,12
30,84,24,12
35,48,84,60
75,72,84,12
60,96,120,12
105,120,12,60
40,84,72,60
70,120,0,72
30,84,96,36
5,120,24,120
5,96,84,12
10,120,60,96
85,120,48,84
10,120,96,48
25,120,12,12
90,84,48,12
90,120,120,12
105,48,96,36
0,108,60,12
65,84,60,12
35,72,84,36
110,120,0,84
75,96,120,12
115,120,108,60
50,12,12,0
10,36,24,12
35,96,108,0
45,60,72,60
0,108,36,72
65,108,96,12
15,108,72,12
15,120,12,108
60,36,48,12
40,120,24,108
45,108,12,60
75,0,12,0
25,84,120,12
15,120,0,72
50,60,72,12
70,72,12,0
115,96,84,36
90,36,24,0
60,96,84,36
120,120,60,120
65,36,36,12
75,120,0,0
95,120,48,96
100,96,72,48
20,84,96,36
45,48,60,0
100,120,48,84
15,48,108,36
20,120,120,48
80,72,60,12
40,12,60,48
95,108,12,96
85,108,96,60
0,120,24,84
25,108,120,12
65,120,0,12
50,120,36,108
80,36,60,0
30,120,72,108
90,12,12,0
60,60,48,12
85,60,96,60
40,120,120,0
45,108,48,0
85,96,84,48
60,72,84,12
10,72,72,12
110,48,72,48
95,60,96,36
35,96,72,12
75,84,84,60
0,60,72,36
5,48,48,12
90,48,72,0
40,120,48,120
30,48,72,60
60,48,96,36
65,96,84,12
110,24,84,60
105,108,84,36
75,72,24,12
0,120,0,0
85,72,84,0
25,60,84,0
15,120,96,12
35,120,108,60
90,84,120,120
80,108,36,84
0,108,48,0
25,96,84,60
5,24,36,12
40,108,12,60
0,108,84,48
25,120,120,12
70,96,72,0
100,84,108,0
35,96,96,36
10,36,72,48
0,84,108,12
90,60,84,60
110,48,36,0
120,84,72,60
25,48,72,12
30,120,96,0
95,72,12,0
60,84,72,0
10,108,36,84
15,84,72,48
0,120,24,72
25,108,24,84
120,108,72,60
35,72,48,0
15,24,72,60
80,84,120,120
20,108,84,48
60,96,96,0
100,36,60,0
95,96,120,0
15,108,84,48
10,108,60,0
95,96,48,0
105,96,60,12
50,60,72,36
10,72,84,48
50,96,84,0
105,120,84,12
15,120,0,60
110,120,12,84
105,84,48,12
35,48,36,0
115,12,36,12
15,48,72,12
120,84,84,48
105,120,72,0
85,120,108,12
70,36,36,0
15,60,72,48
100,60,60,12
110,48,24,12
30,120,0,60
95,36,84,60
15,36,24,12
45,120,24,0
0,72,84,48
110,96,84,48
0,60,48,0
115,72,96,0
25,72,84,12
105,120,24,84
5,120,36,48
50,60,84,36
95,120,120,72
20,120,108,12
95,24,72,36
15,60,84,48
65,84,36,0
90,108,96,0
45,48,84,36
45,108,12,84
15,48,84,12
50,108,12,120
35,120,0,120
15,60,72,36
15,120,12,36
115,120,12,60
80,96,36,0
0,48,48,0
70,108,12,84
15,36,60,12
10,96,60,0
5,120,96,12
55,96,48,0
105,48,72,0
105,24,84,60
35,36,72,60
60,36,72,12
110,60,72,36
105,96,48,0
70,108,60,12
15,24,36,12
90,36,48,12
100,120,72,0
75,24,72,60
90,84,72,60
70,84,96,60
20,72,108,12
120,84,24,0
65,96,72,0
95,48,72,60
60,24,72,36
15,120,96,48
100,96,84,0
30,84,72,48
35,96,72,0
75,48,72,60
120,48,48,0
75,60,60,12
85,96,96,60
35,120,0,108
70,60,84,12
40,120,108,12
100,24,24,12
5,72,72,12
50,24,36,0
85,36,24,12
65,120,60,120
35,84,96,0
50,96,84,12
110,60,12,0
35,48,84,0
120,120,12,120
50,120,24,48
120,84,96,60
0,84,36,0
15,36,96,60
85,84,72,0
30,24,36,0
40,60,48,12
25,84,96,60
80,84,36,0
35,60,72,0
5,120,36,84
85,36,60,12
30,60,84,12
55,120,96,0
25,120,36,120
120,120,72,48
100,120,48,120
35,84,12,0
5,36,96,60
60,84,96,12
65,72,72,0
50,108,72,0
5,48,84,0
0,60,60,0
100,72,84,12
65,48,60,0
40,96,60,12
80,72,84,36
55,108,72,12
30,96,60,12
30,96,12,120
20,108,36,96
55,84,120,0
55,48,24,12
0,120,36,60
80,120,24,84
80,120,60,96
120,84,72,12
10,24,24,0
85,84,36,0
85,72,120,120
120,84,72,36
80,84,72,12
45,120,36,48
75,120,12,96
10,60,84,36
35,96,12,84
95,48,96,36
35,12,60,48
10,84,72,12
45,12,24,12
100,36,48,12
110,120,12,48
5,72,60,12
100,120,12,12
80,24,36,12
50,120,84,12
20,48,24,0
95,96,72,36
55,24,96,72
20,120,60,72
35,120,12,60
80,60,108,12
15,120,120,0
65,60,12,0
45,48,84,60
50,96,84,48
35,108,36,72
15,108,108,12
45,84,108,0
120,96,84,12
20,36,60,12
5,84,84,48
65,96,48,0
5,60,108,12
90,120,36,120
85,72,48,0
110,120,36,120
45,60,108,12
110,0,12,0
45,96,84,60
0,120,84,0
60,84,36,0
65,72,24,0
55,120,24,120
50,12,60,48
105,120,48,60
90,108,84,60
15,96,120,108
80,72,36,12
30,84,120,12
35,48,36,12
5,120,0,36
15,96,72,48
60,84,24,12
30,120,12,108
35,108,0,120
55,72,96,0
60,120,48,48
60,24,48,12
115,84,120,12
100,72,60,12
35,108,108,0
20,108,0,120
90,48,36,0
20,60,48,0
25,84,108,12
70,72,72,48
75,108,96,0
25,48,96,60
10,96,12,84
50,120,0,84
30,84,48,0
115,96,120,120
110,72,84,48
25,120,72,108
30,48,36,0
115,60,72,60
45,120,12,108
25,60,72,36
65,108,72,0
30,48,96,36
75,108,48,0
120,120,0,48
90,120,72,108
75,96,12,72
20,120,60,84
65,84,96,60
110,96,48,12
20,120,24,48
50,24,24,12
60,108,96,36
90,96,12,120
10,96,96,0
105,120,120,48
70,120,0,120
110,108,48,0
70,72,72,36
45,84,72,0
0,60,84,60
40,60,84,48
105,108,24,72
115,120,0,48
75,108,96,60
115,84,12,0
110,120,36,36
20,120,36,60
65,120,48,60
90,108,96,36
30,120,36,84
55,96,12,120
10,84,12,0
120,72,72,0
25,108,0,120
60,72,48,0
80,72,12,0
0,120,120,72
40,60,84,12
100,72,72,60
90,120,96,36
120,60,24,12
120,60,60,0
115,48,72,36
5,120,12,108
45,24,96,72
10,24,12,0
60,120,48,60
15,72,72,0
100,120,96,36
75,120,72,120
70,48,84,0
30,96,84,60
25,72,72,48
70,84,72,60
120,120,84,60
5,48,84,12
35,84,24,12
5,120,12,60
65,108,96,0
90,120,120,0
95,108,96,36
70,60,96,60
10,96,84,60
90,72,60,12
55,120,96,48
0,36,60,0
15,120,36,48
0,96,72,48
45,48,84,48
20,120,12,108
40,36,72,48
75,108,12,120
105,120,12,36
60,108,84,48
65,120,72,108
55,72,84,48
115,96,12,84
10,120,12,48
65,108,84,48
50,24,84,60
70,12,36,12
70,96,36,12
10,120,0,108
5,120,84,12
110,120,72,96
60,120,36,120
20,96,96,36
45,72,84,0
105,108,96,36
80,120,72,12
50,48,24,12
100,108,36,96
115,0,12,0
30,108,12,84
70,72,84,48
0,48,36,12
80,96,12,120
30,120,120,48
115,60,48,12
100,60,84,36
95,108,12,120
65,120,108,60
90,24,48,0
0,96,12,120
80,120,48,60
110,96,108,0
50,120,24,12
120,36,72,48
40,84,72,0
100,120,108,12
120,72,24,84
45,108,24,72
105,84,96,60
105,48,24,0
90,72,36,12
35,72,84,48
120,48,72,0
90,84,108,12
65,36,60,0
15,96,84,12
70,120,0,24
15,36,36,12
95,96,60,0
40,60,72,0
10,48,84,60
50,120,36,36
120,96,84,48
75,96,96,0
110,108,96,36
15,108,12,96
55,120,0,12
55,96,72,36
35,24,72,60
45,72,84,60
120,96,96,0
100,24,48,0
0,36,48,12
35,36,48,12
20,84,96,60
50,120,0,72
25,48,24,12
90,120,108,0
15,60,72,0
40,96,72,12
15,24,72,48
105,84,12,0
25,24,24,0
90,60,48,0
50,72,84,0
5,96,12,84
95,120,36,108
30,108,72,12
0,120,60,120
