mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_activation,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
5.562280893325806,1.2838704586029053,0.004337310791015625,0.00033092498779296875,"(250, 150, 175)",tanh,"{'hidden_layer_sizes': (250, 150, 175), 'activation': 'tanh'}",-0.006264941447460427,-0.009808046868548376,-0.008036494158004401,0.0017715527105439748,567,-0.005735422969694999,-0.008832858771111103,-0.007284140870403051,0.0015487179007080518
4.457188129425049,1.2784309387207031,0.004688262939453125,0.00031185150146484375,"(300, 100, 200, 100)",tanh,"{'hidden_layer_sizes': (300, 100, 200, 100), 'activation': 'tanh'}",-0.01273825565567787,-0.007171779079381168,-0.009955017367529519,0.002783238288148351,832,-0.01180320202710626,-0.006395629965891209,-0.009099415996498734,0.0027037860306075258
7.8365514278411865,0.9666492938995361,0.006979584693908691,5.4955482482910156e-05,"(250, 300, 200, 100)",tanh,"{'hidden_layer_sizes': (250, 300, 200, 100), 'activation': 'tanh'}",-0.00810903913188505,-0.007539893763601883,-0.007824466447743466,0.0002845726841415835,536,-0.007845305059459504,-0.006696676225751768,-0.007270990642605636,0.0005743144168538676
4.9464335441589355,0.7407658100128174,0.0034579038619995117,0.0005429983139038086,"(200, 300, 275)",relu,"{'hidden_layer_sizes': (200, 300, 275), 'activation': 'relu'}",-0.00594524417824558,-0.008103123576271312,-0.007024183877258446,0.001078939699012866,436,-0.005208682594712801,-0.007023660530639339,-0.00611617156267607,0.0009074889679632691
5.024982333183289,0.044655680656433105,0.003020167350769043,4.410743713378906e-06,"(140, 260)",tanh,"{'hidden_layer_sizes': (140, 260), 'activation': 'tanh'}",-0.010653214371126239,-0.011001503523935231,-0.010827358947530735,0.0001741445764044964,939,-0.010305542723573428,-0.010228734387463842,-0.010267138555518635,3.840416805479287e-05
4.680703520774841,0.5530403852462769,0.0025119781494140625,0.00047087669372558594,"(365,)",tanh,"{'hidden_layer_sizes': (365,), 'activation': 'tanh'}",-0.024173017358237243,-0.030552778392645467,-0.027362897875441355,0.003189880517204112,1173,-0.02425755542195698,-0.030079007403335932,-0.027168281412646454,0.002910725990689476
4.259996294975281,0.29687178134918213,0.0014922618865966797,0.000492095947265625,"(210, 220)",relu,"{'hidden_layer_sizes': (210, 220), 'activation': 'relu'}",-0.005419760883461943,-0.006209893943828651,-0.005814827413645297,0.0003950665301833537,237,-0.004834376808529423,-0.0049593061166240075,-0.0048968414625767155,6.246465404729238e-05
3.6179548501968384,0.7493451833724976,0.001989126205444336,1.0013580322265625e-05,"(100, 100, 300, 100)",relu,"{'hidden_layer_sizes': (100, 100, 300, 100), 'activation': 'relu'}",-0.006525067518999688,-0.005227514947337279,-0.005876291233168483,0.0006487762858312044,246,-0.005879797936829107,-0.00432927281109288,-0.005104535373960994,0.0007752625628681137
6.754007577896118,0.8190865516662598,0.004001021385192871,1.7881393432617188e-06,"(225, 275, 300)",relu,"{'hidden_layer_sizes': (225, 275, 300), 'activation': 'relu'}",-0.004442152645440248,-0.005612589466614772,-0.00502737105602751,0.0005852184105872623,128,-0.003738633565804676,-0.004872540501096298,-0.004305587033450487,0.000566953467645811
5.708668112754822,1.670894742012024,0.0035009384155273438,0.0004994869232177734,"(160, 210)",tanh,"{'hidden_layer_sizes': (160, 210), 'activation': 'tanh'}",-0.00808827631887076,-0.017572915940147052,-0.012830596129508907,0.004742319810638146,1088,-0.007700733123600334,-0.016857429036670448,-0.012279081080135392,0.004578347956535057
17.792120456695557,1.2203128337860107,0.00452423095703125,0.0004754066467285156,"(805,)",tanh,"{'hidden_layer_sizes': (805,), 'activation': 'tanh'}",-0.030142652670366588,-0.04061762316752711,-0.03538013791894685,0.005237485248580261,1203,-0.030202883286093545,-0.039389420759687835,-0.034796152022890686,0.004593268736797145
5.161192536354065,0.047299981117248535,0.0025113821029663086,0.0004557371139526367,"(310, 200)",relu,"{'hidden_layer_sizes': (310, 200), 'activation': 'relu'}",-0.005872757902548062,-0.006828396230342407,-0.006350577066445234,0.00047781916389717273,324,-0.005386981513879032,-0.005884409573229647,-0.00563569554355434,0.0002487140296753075
13.387487173080444,0.019092559814453125,0.005946993827819824,0.0009177923202514648,"(1780,)",relu,"{'hidden_layer_sizes': (1780,), 'activation': 'relu'}",-0.009395355817182248,-0.010056359897084144,-0.009725857857133195,0.0003305020399509478,793,-0.008574755318841203,-0.008634134881643841,-0.008604445100242521,2.9689781401318928e-05
6.4562681913375854,0.8396230936050415,0.0045729875564575195,0.00010263919830322266,"(125, 150, 300)",tanh,"{'hidden_layer_sizes': (125, 150, 300), 'activation': 'tanh'}",-0.01161219504807425,-0.013814375076876278,-0.012713285062475264,0.0011010900144010141,1077,-0.010979698346049413,-0.01315419769226035,-0.01206694801915488,0.0010872496731054683
15.7530916929245,0.19308435916900635,0.006790757179260254,0.0006998777389526367,"(2100,)",relu,"{'hidden_layer_sizes': (2100,), 'activation': 'relu'}",-0.008527969137169508,-0.009314497780401903,-0.008921233458785705,0.00039326432161619716,671,-0.007927292000460162,-0.007938894715228163,-0.007933093357844163,5.801357384000588e-06
10.475430488586426,0.21787548065185547,0.005682229995727539,0.0006852149963378906,"(275, 300, 150)",tanh,"{'hidden_layer_sizes': (275, 300, 150), 'activation': 'tanh'}",-0.006430951567288644,-0.006872451723421261,-0.006651701645354953,0.00022075007806630865,375,-0.005529203712613005,-0.005775376617997833,-0.0056522901653054194,0.00012308645269241405
8.936845660209656,2.3180195093154907,0.005135178565979004,0.00013911724090576172,"(275, 275, 150)",tanh,"{'hidden_layer_sizes': (275, 275, 150), 'activation': 'tanh'}",-0.009319532084320507,-0.006204490699297426,-0.007762011391808966,0.0015575206925115405,525,-0.008385862554032432,-0.00538513495004079,-0.00688549875203661,0.001500363801995821
5.53198504447937,1.267235279083252,0.0025293827056884766,0.0005156993865966797,"(150, 225, 275)",relu,"{'hidden_layer_sizes': (150, 225, 275), 'activation': 'relu'}",-0.004904447106871623,-0.007517733841732797,-0.006211090474302209,0.001306643367430587,304,-0.004039929015259888,-0.006245899860795434,-0.005142914438027661,0.001102985422767773
5.516448736190796,0.012881278991699219,0.004184722900390625,0.001123189926147461,"(250, 250, 100)",relu,"{'hidden_layer_sizes': (250, 250, 100), 'activation': 'relu'}",-0.005003628124966836,-0.00647095963302399,-0.005737293878995413,0.0007336657540285771,223,-0.004203240361760776,-0.0053357544803137955,-0.004769497421037286,0.0005662570592765096
5.28402054309845,0.4689873456954956,0.0032693147659301758,0.00027573108673095703,"(225, 175, 150)",relu,"{'hidden_layer_sizes': (225, 175, 150), 'activation': 'relu'}",-0.00446960228656935,-0.005051901564342349,-0.00476075192545585,0.00029114963888649936,90,-0.003754954246661609,-0.0038353290761355555,-0.0037951416613985823,4.0187414736973185e-05
2.9153671264648438,0.5085616111755371,0.002093791961669922,9.250640869140625e-05,"(200, 125, 125)",relu,"{'hidden_layer_sizes': (200, 125, 125), 'activation': 'relu'}",-0.0076834661661578174,-0.006348131930380292,-0.007015799048269055,0.0006676671178887628,433,-0.00760239246292824,-0.005250793407636789,-0.006426592935282515,0.0011757995276457257
4.933560252189636,0.4130464792251587,0.003127455711364746,0.0001283884048461914,"(150, 150, 275)",relu,"{'hidden_layer_sizes': (150, 150, 275), 'activation': 'relu'}",-0.0060012126681334745,-0.005613787562970189,-0.005807500115551832,0.00019371255258164273,235,-0.005293270348823673,-0.00441744325697357,-0.004855356802898622,0.00043791354592505154
10.415472745895386,0.2886674404144287,0.0039882659912109375,1.4543533325195312e-05,"(885,)",relu,"{'hidden_layer_sizes': (885,), 'activation': 'relu'}",-0.009587672999355264,-0.010004695611644162,-0.009796184305499712,0.00020851130614444897,805,-0.00876561370951516,-0.008656571074069376,-0.008711092391792269,5.452131772289235e-05
3.3834933042526245,0.36218535900115967,0.0013843774795532227,4.684925079345703e-05,"(470,)",relu,"{'hidden_layer_sizes': (470,), 'activation': 'relu'}",-0.01162382827022157,-0.01618710150150255,-0.01390546488586206,0.00228163661564049,1118,-0.011058107239165659,-0.014695038926532315,-0.012876573082848987,0.001818465843683328
9.571080088615417,0.8132191896438599,0.005272269248962402,0.0007816553115844727,"(100, 275, 300)",tanh,"{'hidden_layer_sizes': (100, 275, 300), 'activation': 'tanh'}",-0.008700226017407855,-0.013630746487243914,-0.011165486252325885,0.00246526023491803,980,-0.007973567326028963,-0.012330810604984054,-0.010152188965506508,0.002178621639477545
6.85501492023468,0.18810760974884033,0.0037529468536376953,0.00011396408081054688,"(250, 250, 250, 200)",relu,"{'hidden_layer_sizes': (250, 250, 250, 200), 'activation': 'relu'}",-0.006020721819997065,-0.005234290022827243,-0.005627505921412154,0.00039321589858491105,204,-0.005468477157147554,-0.00431940966670774,-0.004893943411927647,0.000574533745219907
7.663016319274902,1.3181393146514893,0.005102634429931641,0.0001049041748046875,"(200, 275, 150)",tanh,"{'hidden_layer_sizes': (200, 275, 150), 'activation': 'tanh'}",-0.007900926525763224,-0.011111510811391556,-0.00950621866857739,0.0016052921428141662,763,-0.007131498726280001,-0.009926964825626433,-0.008529231775953217,0.001397733049673216
8.820054769515991,0.7539064884185791,0.0048825740814208984,0.00011801719665527344,"(300, 200, 125)",tanh,"{'hidden_layer_sizes': (300, 200, 125), 'activation': 'tanh'}",-0.006041610945180195,-0.0066263918487886415,-0.006334001396984418,0.0002923904518042234,321,-0.004910703247671857,-0.005951754417892198,-0.005431228832782027,0.0005205255851101708
4.624712705612183,0.2499079704284668,0.0020110607147216797,1.1444091796875e-05,"(180, 250)",relu,"{'hidden_layer_sizes': (180, 250), 'activation': 'relu'}",-0.006449029982803228,-0.006695336942326801,-0.006572183462565015,0.0001231534797617867,363,-0.005822891380940223,-0.005675306406712118,-0.00574909889382617,7.37924871140527e-05
9.572080731391907,1.985958218574524,0.004515528678894043,0.00048339366912841797,"(100, 250, 250)",tanh,"{'hidden_layer_sizes': (100, 250, 250), 'activation': 'tanh'}",-0.013580069414088625,-0.008001134184426582,-0.010790601799257603,0.0027894676148310215,931,-0.012582814422425138,-0.007139114412107825,-0.009860964417266482,0.0027218500051586565
4.486775517463684,0.20664656162261963,0.003571152687072754,0.0005058050155639648,"(150, 100, 100, 150)",tanh,"{'hidden_layer_sizes': (150, 100, 100, 150), 'activation': 'tanh'}",-0.00937474120380826,-0.010315166683597448,-0.009844953943702854,0.0004702127398945946,810,-0.00879504580458211,-0.009142700320559718,-0.008968873062570914,0.0001738272579888036
4.817048907279968,0.03432786464691162,0.003705739974975586,0.0011310577392578125,"(175, 175, 250)",relu,"{'hidden_layer_sizes': (175, 175, 250), 'activation': 'relu'}",-0.005999989253472578,-0.007620225738710304,-0.0068101074960914415,0.0008101182426188632,405,-0.005263917986943203,-0.006407866653608839,-0.0058358923202760215,0.0005719743333328178
5.424793362617493,0.055382609367370605,0.003008604049682617,0.0010714530944824219,"(275, 175, 275)",relu,"{'hidden_layer_sizes': (275, 175, 275), 'activation': 'relu'}",-0.0047582358236156995,-0.005371660279241094,-0.005064948051428397,0.0003067122278126973,129,-0.004187212881959627,-0.004094190489982193,-0.00414070168597091,4.651119598871696e-05
5.756026387214661,0.919763445854187,0.004676461219787598,0.0006607770919799805,"(275, 175, 100)",tanh,"{'hidden_layer_sizes': (275, 175, 100), 'activation': 'tanh'}",-0.007688087589744378,-0.01083704045456104,-0.00926256402215271,0.0015744764324083314,724,-0.007321980685823563,-0.009610381525059506,-0.008466181105441534,0.0011442004196179712
8.839412450790405,2.4428725242614746,0.005171298980712891,9.322166442871094e-05,"(175, 200, 250)",tanh,"{'hidden_layer_sizes': (175, 200, 250), 'activation': 'tanh'}",-0.012386962918374673,-0.00657749831568657,-0.009482230617030622,0.0029047323013440514,755,-0.011245356426485048,-0.005671074262052247,-0.008458215344268648,0.002787141082216401
7.1535362005233765,0.2881842851638794,0.0032721757888793945,0.0002599954605102539,"(225, 175, 300)",relu,"{'hidden_layer_sizes': (225, 175, 300), 'activation': 'relu'}",-0.00447914753739852,-0.005437986212444899,-0.004958566874921709,0.00047941933752318954,117,-0.003925074464643309,-0.0041178057628929905,-0.00402144011376815,9.636564912484085e-05
3.4433470964431763,0.06654441356658936,0.0015360116958618164,0.0005356073379516602,"(140, 100)",tanh,"{'hidden_layer_sizes': (140, 100), 'activation': 'tanh'}",-0.01238215462300127,-0.011792068093008147,-0.012087111358004709,0.0002950432649965612,1051,-0.011724250388075895,-0.010285597864757572,-0.011004924126416734,0.0007193262616591615
4.264948844909668,0.32552456855773926,0.0023261308670043945,0.00032699108123779297,"(580,)",relu,"{'hidden_layer_sizes': (580,), 'activation': 'relu'}",-0.01210921757650684,-0.011270358692014766,-0.011689788134260803,0.00041942944224603734,1024,-0.011051540635409729,-0.00999769576218279,-0.01052461819879626,0.0005269224366134693
4.3630934953689575,0.23683083057403564,0.0030111074447631836,1.2040138244628906e-05,"(100, 250, 150, 100)",relu,"{'hidden_layer_sizes': (100, 250, 150, 100), 'activation': 'relu'}",-0.005467104948792055,-0.004540818104910625,-0.00500396152685134,0.00046314342194071507,124,-0.004476875286398139,-0.003437306564418648,-0.003957090925408393,0.0005197843609897454
4.608338356018066,0.25574302673339844,0.0017448663711547852,0.0002771615982055664,"(125, 175, 200)",relu,"{'hidden_layer_sizes': (125, 175, 200), 'activation': 'relu'}",-0.00487649480070894,-0.0047334578091813686,-0.004804976304945154,7.151849576378551e-05,97,-0.003882488175799547,-0.003519997550638559,-0.003701242863219053,0.00018124531258049406
10.300087571144104,3.0327242612838745,0.005091309547424316,4.3511390686035156e-05,"(300, 250, 250, 300)",relu,"{'hidden_layer_sizes': (300, 250, 250, 300), 'activation': 'relu'}",-0.003638940171157375,-0.006072818537576042,-0.004855879354366708,0.0012169391832093333,104,-0.0030021363930175684,-0.004816098867684317,-0.003909117630350943,0.0009069812373333744
21.819488525390625,3.8125014305114746,0.009683012962341309,0.00036847591400146484,"(2995,)",relu,"{'hidden_layer_sizes': (2995,), 'activation': 'relu'}",-0.009148682969415227,-0.007648728031146926,-0.008398705500281076,0.0007499774691341506,606,-0.008266773763536165,-0.005983267872432523,-0.0071250208179843445,0.0011417529455518207
8.209486246109009,1.2921693325042725,0.0054628849029541016,0.00017309188842773438,"(200, 175, 250)",tanh,"{'hidden_layer_sizes': (200, 175, 250), 'activation': 'tanh'}",-0.00676367317825806,-0.010453300194376595,-0.008608486686317328,0.0018448135080592677,634,-0.006037241984778516,-0.009638438064120155,-0.007837840024449335,0.0018005980396708192
8.232402324676514,1.51552414894104,0.00396728515625,8.058547973632812e-05,"(175, 300, 300)",relu,"{'hidden_layer_sizes': (175, 300, 300), 'activation': 'relu'}",-0.003479523862751752,-0.005997585474722835,-0.004738554668737294,0.0012590308059855417,86,-0.0027535407234643076,-0.004633080627330371,-0.0036933106753973396,0.0009397699519330318
4.136228561401367,0.18595337867736816,0.003001093864440918,0.0010007619857788086,"(250, 125, 225)",relu,"{'hidden_layer_sizes': (250, 125, 225), 'activation': 'relu'}",-0.005044136554930721,-0.005753814947552864,-0.005398975751241792,0.0003548391963110716,168,-0.004439651715579855,-0.004336953092828819,-0.004388302404204337,5.1349311375518264e-05
10.040591835975647,2.396199107170105,0.0060956478118896484,5.459785461425781e-05,"(150, 150, 200, 300)",tanh,"{'hidden_layer_sizes': (150, 150, 200, 300), 'activation': 'tanh'}",-0.00802602008730284,-0.011483446376289244,-0.009754733231796042,0.001728713144493202,800,-0.007130160651475077,-0.010712110315274472,-0.008921135483374774,0.0017909748318996974
16.07681453227997,2.021116852760315,0.007757425308227539,0.0007178783416748047,"(2405,)",relu,"{'hidden_layer_sizes': (2405,), 'activation': 'relu'}",-0.007936575487485302,-0.0102783673313171,-0.009107471409401201,0.0011708959219158994,699,-0.007141429208083594,-0.009264131544454761,-0.008202780376269177,0.0010613511681855834
4.6188846826553345,0.6021908521652222,0.0025130510330200195,0.0005134344100952148,"(200, 100, 250, 150)",relu,"{'hidden_layer_sizes': (200, 100, 250, 150), 'activation': 'relu'}",-0.00412888215412446,-0.005909410610089512,-0.005019146382106986,0.0008902642279825261,127,-0.003487584880999376,-0.005019022790668371,-0.004253303835833873,0.0007657189548344974
2.928287148475647,0.48798668384552,0.013543128967285156,0.00011396408081054688,"(2145,)",tanh,"{'hidden_layer_sizes': (2145,), 'activation': 'tanh'}",-0.46822629396896787,-0.45336767717929527,-0.46079698557413157,0.007429308394836298,1293,-0.4652216349767259,-0.4654327924282735,-0.46532721370249974,0.00010557872577379723
6.267754316329956,1.1801841259002686,0.006208062171936035,2.2530555725097656e-05,"(150, 150, 300, 150)",tanh,"{'hidden_layer_sizes': (150, 150, 300, 150), 'activation': 'tanh'}",-0.00748309319545366,-0.01196268989378821,-0.009722891544620936,0.0022397983491672753,792,-0.007056167491353127,-0.01089113716514721,-0.008973652328250169,0.0019174848368970418
4.878537535667419,0.23414409160614014,0.004031777381896973,0.0006653070449829102,"(300, 250, 100, 250)",relu,"{'hidden_layer_sizes': (300, 250, 100, 250), 'activation': 'relu'}",-0.006088281779586506,-0.006024911093696886,-0.006056596436641696,3.168534294480975e-05,279,-0.005127688892551384,-0.005072425109519125,-0.005100057001035255,2.7631891516129766e-05
4.33165967464447,1.5491443872451782,0.003108978271484375,8.559226989746094e-05,"(150, 270)",tanh,"{'hidden_layer_sizes': (150, 270), 'activation': 'tanh'}",-0.010883881517205485,-0.02329249278886312,-0.0170881871530343,0.006204305635828817,1144,-0.01055381486484335,-0.022376376343090414,-0.016465095603966882,0.005911280739123532
3.975818395614624,0.04488253593444824,0.0015119314193725586,0.0005127191543579102,"(170, 170)",relu,"{'hidden_layer_sizes': (170, 170), 'activation': 'relu'}",-0.005572819773498879,-0.005721848398490129,-0.005647334085994504,7.451431249562478e-05,207,-0.00474169772461442,-0.004589548894851128,-0.004665623309732774,7.607441488164616e-05
1.9673558473587036,0.3265587091445923,0.0009897947311401367,1.0132789611816406e-05,"(120, 180)",relu,"{'hidden_layer_sizes': (120, 180), 'activation': 'relu'}",-0.008923505118656914,-0.011535371203325843,-0.010229438160991379,0.0013059330423344645,867,-0.0084024085297454,-0.010529073773660566,-0.009465741151702983,0.0010633326219575828
2.11922824382782,0.010346293449401855,0.017478108406066895,0.00044143199920654297,"(2670,)",tanh,"{'hidden_layer_sizes': (2670,), 'activation': 'tanh'}",-0.46695150520816386,-0.4539274370553007,-0.4604394711317323,0.006512034076431583,1290,-0.46334277625763876,-0.46783508079109465,-0.46558892852436673,0.0022461522667279465
10.173465251922607,0.40848803520202637,0.0039778947830200195,0.0010296106338500977,"(945,)",relu,"{'hidden_layer_sizes': (945,), 'activation': 'relu'}",-0.00978259565890191,-0.0103576341592963,-0.010070114909099105,0.00028751925019719453,850,-0.008952825834355077,-0.009056794958754796,-0.009004810396554937,5.1984562199859294e-05
15.836769700050354,1.9368537664413452,0.005706071853637695,0.0004277229309082031,"(1915,)",relu,"{'hidden_layer_sizes': (1915,), 'activation': 'relu'}",-0.0077974643098060355,-0.010369593773674027,-0.009083529041740031,0.001286064731933996,694,-0.006748977802205788,-0.008942077980979088,-0.007845527891592437,0.00109655008938665
8.422061085700989,0.8674269914627075,0.005530953407287598,0.00047457218170166016,"(175, 275, 225)",tanh,"{'hidden_layer_sizes': (175, 275, 225), 'activation': 'tanh'}",-0.008556668955606092,-0.010333565525759559,-0.009445117240682826,0.0008884482850767331,748,-0.0075257320305522095,-0.00923243995836198,-0.008379085994457094,0.0008533539639048854
20.452365517616272,0.4902838468551636,0.004501461982727051,0.0005058050155639648,"(765,)",tanh,"{'hidden_layer_sizes': (765,), 'activation': 'tanh'}",-0.03002607082096492,-0.02979128247113487,-0.029908676646049896,0.000117394174915025,1185,-0.030047880674672962,-0.028371815632158355,-0.02920984815341566,0.0008380325212573037
6.401300668716431,0.5288867950439453,0.0025267601013183594,0.0004999637603759766,"(230, 240)",relu,"{'hidden_layer_sizes': (230, 240), 'activation': 'relu'}",-0.005794563892114903,-0.005711907962469936,-0.005753235927292419,4.132796482248348e-05,227,-0.00515287757191392,-0.004630799953736489,-0.004891838762825205,0.0002610388090887156
4.69180691242218,0.5959864854812622,0.002262115478515625,0.00025582313537597656,"(270, 180)",relu,"{'hidden_layer_sizes': (270, 180), 'activation': 'relu'}",-0.005968221775470685,-0.007625804656652247,-0.006797013216061467,0.000828791440590781,401,-0.0050323084867895905,-0.006408997434708764,-0.005720652960749178,0.0006883444739595869
6.484405040740967,0.1992189884185791,0.0030821561813354492,2.491474151611328e-05,"(200, 200, 300)",relu,"{'hidden_layer_sizes': (200, 200, 300), 'activation': 'relu'}",-0.004316709174043875,-0.004713872202604465,-0.00451529068832417,0.0001985815142802952,61,-0.004094979244210292,-0.004103370676085233,-0.004099174960147762,4.1957159374705726e-06
8.65333354473114,0.7251757383346558,0.004116654396057129,0.00011670589447021484,"(620,)",tanh,"{'hidden_layer_sizes': (620,), 'activation': 'tanh'}",-0.03732381840253434,-0.03157488074275669,-0.03444934957264552,0.002874468829888826,1198,-0.03763405030316046,-0.03079681421881545,-0.03421543226098796,0.0034186180421725033
3.102441430091858,0.02747166156768799,0.002001643180847168,2.5033950805664062e-06,"(225, 100, 200)",relu,"{'hidden_layer_sizes': (225, 100, 200), 'activation': 'relu'}",-0.006429941626712102,-0.007166504954683376,-0.006798223290697739,0.0003682816639856371,402,-0.0060105880285065616,-0.005703167836200141,-0.005856877932353351,0.00015371009615321044
5.258875012397766,0.2126988172531128,0.0015991926193237305,2.4199485778808594e-05,"(320, 210)",relu,"{'hidden_layer_sizes': (320, 210), 'activation': 'relu'}",-0.007403421683322942,-0.007778982098032197,-0.00759120189067757,0.00018778020735462763,507,-0.006928737576282455,-0.006468566851462491,-0.006698652213872473,0.0002300853624099819
6.0221415758132935,0.6806515455245972,0.00424349308013916,0.00037848949432373047,"(200, 175, 275)",relu,"{'hidden_layer_sizes': (200, 175, 275), 'activation': 'relu'}",-0.0050057873793178595,-0.006140663215836834,-0.005573225297577347,0.0005674379182594872,197,-0.004411314152973435,-0.005187464001412209,-0.004799389077192822,0.0003880749242193872
10.651903510093689,1.8131786584854126,0.009072661399841309,0.001040816307067871,"(250, 200, 300, 250)",tanh,"{'hidden_layer_sizes': (250, 200, 300, 250), 'activation': 'tanh'}",-0.007397821988969922,-0.009821959267043896,-0.008609890628006909,0.0012120686390369867,635,-0.006643103603767015,-0.008788978238803834,-0.007716040921285424,0.0010729373175184095
4.060411810874939,0.005960822105407715,0.003912568092346191,0.0011478662490844727,"(250, 225, 100)",relu,"{'hidden_layer_sizes': (250, 225, 100), 'activation': 'relu'}",-0.006801045603525354,-0.007422493469585523,-0.0071117695365554385,0.00031072393303008435,445,-0.006195377753773422,-0.006314496798393323,-0.006254937276083373,5.9559522309950326e-05
14.247710943222046,1.9976718425750732,0.007778763771057129,0.0022579431533813477,"(1715,)",relu,"{'hidden_layer_sizes': (1715,), 'activation': 'relu'}",-0.008756851396505146,-0.010998082389649848,-0.009877466893077497,0.001120615496572351,817,-0.007780322564418322,-0.009756456872471344,-0.008768389718444833,0.0009880671540265108
4.179035663604736,0.8500552177429199,0.004014849662780762,0.0005067586898803711,"(200, 100, 225)",tanh,"{'hidden_layer_sizes': (200, 100, 225), 'activation': 'tanh'}",-0.015677729865345616,-0.011996149766098297,-0.013836939815721956,0.0018407900496236595,1117,-0.015218523489252626,-0.010822750564082495,-0.01302063702666756,0.0021978864625850653
3.946518659591675,0.6942660808563232,0.002394556999206543,0.0003954172134399414,"(125, 100, 275)",relu,"{'hidden_layer_sizes': (125, 100, 275), 'activation': 'relu'}",-0.0058116491898959795,-0.0046384026616555045,-0.005225025925775742,0.0005866232641202375,145,-0.00537686654953297,-0.0033974378990494136,-0.004387152224291192,0.000989714325241778
8.294230699539185,1.0161573886871338,0.0046395063400268555,7.021427154541016e-05,"(150, 200, 225)",tanh,"{'hidden_layer_sizes': (150, 200, 225), 'activation': 'tanh'}",-0.009216397965257134,-0.00830023970594331,-0.008758318835600222,0.00045807912965691207,651,-0.008708679062783695,-0.007244553237669872,-0.007976616150226785,0.0007320629125569115
10.764336585998535,0.5710361003875732,0.0035229921340942383,0.0004812479019165039,"(270, 210)",tanh,"{'hidden_layer_sizes': (270, 210), 'activation': 'tanh'}",-0.007071181752002413,-0.008603149665845241,-0.007837165708923826,0.0007659839569214141,539,-0.006380455616624059,-0.007283528008345827,-0.006831991812484943,0.0004515361958608837
10.596818804740906,1.6750410795211792,0.005648970603942871,0.0003522634506225586,"(275, 300, 175)",relu,"{'hidden_layer_sizes': (275, 300, 175), 'activation': 'relu'}",-0.003444407752302898,-0.0054908556667211915,-0.004467631709512044,0.0010232239572091468,55,-0.002945052397209499,-0.004443839772023465,-0.003694446084616482,0.000749393687406983
17.461836099624634,4.308624744415283,0.00545501708984375,0.0006577968597412109,"(350, 190)",tanh,"{'hidden_layer_sizes': (350, 190), 'activation': 'tanh'}",-0.008342217469852605,-0.010874595239596007,-0.009608406354724305,0.0012661888848717008,777,-0.0073518378842992805,-0.01039905325678269,-0.008875445570540985,0.0015236076862417051
21.61587345600128,0.07725250720977783,0.012777328491210938,0.0006623268127441406,"(2815,)",relu,"{'hidden_layer_sizes': (2815,), 'activation': 'relu'}",-0.008981511801729812,-0.009508011948450447,-0.00924476187509013,0.0002632500733603174,719,-0.00799139671720845,-0.008216269720709237,-0.008103833218958844,0.00011243650175039345
9.513309955596924,0.618549108505249,0.005050301551818848,5.042552947998047e-05,"(100, 300, 300)",relu,"{'hidden_layer_sizes': (100, 300, 300), 'activation': 'relu'}",-0.004896871917249009,-0.00664493128774566,-0.005770901602497335,0.0008740296852483257,229,-0.004260532360893162,-0.005422783799033999,-0.0048416580799635804,0.0005811257190704187
10.271304488182068,0.17802011966705322,0.005173683166503906,0.0007491111755371094,"(250, 250, 150)",relu,"{'hidden_layer_sizes': (250, 250, 150), 'activation': 'relu'}",-0.004159487395491159,-0.005329955699685582,-0.004744721547588371,0.0005852341520972116,88,-0.0034037609827727725,-0.00404705356446646,-0.003725407273619616,0.00032164629084684366
8.821446418762207,2.60441255569458,0.0045168399810791016,0.0015075206756591797,"(225, 300, 225)",relu,"{'hidden_layer_sizes': (225, 300, 225), 'activation': 'relu'}",-0.007526225923508444,-0.0050429159700360595,-0.006284570946772252,0.0012416549767361924,314,-0.006626043968932337,-0.003832175845859753,-0.005229109907396045,0.001396934061536292
36.054834961891174,1.802472710609436,0.017060160636901855,0.005978941917419434,"(715,)",tanh,"{'hidden_layer_sizes': (715,), 'activation': 'tanh'}",-0.03157490039460825,-0.030132596089821502,-0.030853748242214877,0.0007211521523933749,1188,-0.03193022244659412,-0.029500029467974108,-0.030715125957284112,0.0012150964893100046
11.52781867980957,2.8996706008911133,0.0056574344635009766,7.939338684082031e-05,"(225, 200, 150)",tanh,"{'hidden_layer_sizes': (225, 200, 150), 'activation': 'tanh'}",-0.00912970709057852,-0.00647581882980984,-0.00780276296019418,0.0013269441303843396,533,-0.008869774606227591,-0.005512364188971633,-0.0071910693975996125,0.001678705208627979
23.237628936767578,0.3208632469177246,0.010759830474853516,0.00023651123046875,"(2505,)",relu,"{'hidden_layer_sizes': (2505,), 'activation': 'relu'}",-0.00862615562477765,-0.009366677917802761,-0.008996416771290205,0.00037026114651255576,678,-0.008015227869192485,-0.007990765168499565,-0.008002996518846025,1.2231350346459877e-05
6.846647143363953,0.6045461893081665,0.004051804542541504,8.463859558105469e-06,"(200, 190)",tanh,"{'hidden_layer_sizes': (200, 190), 'activation': 'tanh'}",-0.012138675125158925,-0.014186153556452787,-0.013162414340805857,0.001023739215646931,1102,-0.012144792746011619,-0.013093599353449878,-0.012619196049730748,0.0004744033037191297
